rounded_price,year,manufacturer,model,condition,cylinders,fuel,transmission,drive,type,state,odometer_range
9000,2010,dodge,grand caravan,excellent,6,gas,automatic,fwd,mini-van,ak,50k-100k
15000,2013,ram,1500,good,8,gas,automatic,rwd,truck,or,100k-150k
21000,2015,lexus,rx350,like new,6,gas,automatic,fwd,SUV,tn,50k-100k
26000,2017,jeep,grand cherokee limited 4x4,excellent,6,gas,automatic,4wd,SUV,oh,50k-100k
8000,2008,gmc,sierra,excellent,8,gas,automatic,4wd,pickup,ny,100k-150k
18000,2008,others,lancer,good,5,gas,automatic,4wd,sedan,wa,100k-150k
34000,2015,chevrolet,silverado 2500 hd,good,8,diesel,automatic,4wd,truck,co,150k-200k
3000,2007,others,g6,good,4,gas,automatic,fwd,sedan,in,200k-300k
5000,2009,toyota,prius 5dr hb (natl),good,5,gas,automatic,4wd,sedan,tx,150k-200k
24000,2020,chevrolet,equinox lt,good,5,gas,automatic,4wd,sedan,ca,20k-50k
17000,2017,jeep,grand cherokee,like new,6,gas,automatic,fwd,SUV,tx,50k-100k
19000,2018,hyundai,sonata se sedan 4d,good,5,gas,other,fwd,sedan,md,0-20k
4000,2002,mercedes-benz,benz c240,good,4,gas,automatic,rwd,sedan,hi,150k-200k
18000,2015,ford,f150 lariat,like new,6,gas,automatic,rwd,pickup,ca,20k-50k
15000,2013,ford,e-350,excellent,5,gas,automatic,4wd,sedan,sc,150k-200k
18000,2011,gmc,yukon denali,good,8,other,automatic,4wd,sedan,or,50k-100k
16000,2006,subaru,wrx sti,good,4,gas,manual,4wd,sedan,ca,100k-150k
20000,2013,gmc,sierra 1500 sle,excellent,8,gas,automatic,4wd,truck,in,100k-150k
11000,2008,mercedes-benz,c-class,excellent,5,gas,automatic,4wd,sedan,ga,50k-100k
12000,2008,gmc,sierra 3500 hd,good,5,diesel,other,4wd,truck,ny,50k-100k
18000,1986,nissan,pickup,salvage,4,gas,automatic,fwd,sedan,or,150k-200k
22000,2014,chevrolet,tahoe,excellent,8,gas,automatic,4wd,SUV,nc,100k-150k
19000,2018,hyundai,sonata sel sedan 4d,good,5,gas,other,fwd,sedan,ky,0-20k
12000,2011,toyota,venza se,excellent,6,gas,automatic,fwd,SUV,ky,100k-150k
9000,2004,audi,a4 3.0 avant quattro 6 speed manual,good,6,gas,manual,4wd,wagon,or,100k-150k
31000,2020,hyundai,veloster n coupe 3d,good,5,other,other,fwd,coupe,mi,0-20k
6000,2005,honda,civic ex,excellent,4,gas,automatic,fwd,sedan,ma,100k-150k
30000,2017,gmc,sierra 2500hd,excellent,8,gas,automatic,4wd,sedan,oh,100k-150k
7000,2009,honda,crv ex 4wd,excellent,5,gas,automatic,4wd,SUV,ny,150k-200k
21000,2018,others,encore,good,5,gas,automatic,fwd,sedan,tn,0-20k
8000,2002,chevrolet,avalanche,good,5,gas,automatic,4wd,pickup,tx,150k-200k
10000,2004,toyota,tundra,excellent,8,gas,automatic,4wd,truck,mn,150k-200k
8000,2007,jeep,grand cherokee laredo 4x4,good,6,gas,automatic,4wd,sedan,ny,50k-100k
26000,2006,toyota,"tundra sr5 4dr double cab 1-owner*rust free*only 112k miles*new water pump & timing belt*new bilstein-toytec lift*new 33"" yokohama tires*like new in&out*0-accidents",good,8,gas,automatic,4wd,pickup,fl,100k-150k
7000,2007,nissan,pathfinder,good,5,gas,automatic,rwd,sedan,al,150k-200k
12000,2007,ram,pickup 1500,excellent,5,gas,automatic,4wd,pickup,ca,150k-200k
16000,2010,ford,ranger super cab xlt pickup,good,6,gas,other,4wd,pickup,mn,20k-50k
7000,2010,nissan,altima,good,5,gas,automatic,fwd,sedan,md,100k-150k
4000,2011,chevrolet,malibu,good,4,gas,automatic,fwd,sedan,mn,100k-150k
5000,2009,dodge,grand caravan sxt,good,6,gas,automatic,fwd,mini-van,nc,150k-200k
25000,2017,honda,accord,good,6,gas,automatic,fwd,coupe,ga,20k-50k
6000,2007,ford,mustang,good,6,gas,automatic,4wd,sedan,nv,150k-200k
18000,2019,ford,f-350 6.7 diesel 4x4 utility truck bed leveled 35s,good,8,diesel,automatic,4wd,pickup,ca,20k-50k
18000,1988,ford,f-150,good,8,gas,automatic,4wd,sedan,wi,100k-150k
11000,2012,gmc,terrain,good,4,gas,automatic,fwd,SUV,fl,50k-100k
27000,2018,subaru,forester,good,4,gas,automatic,4wd,wagon,or,20k-50k
18000,2012,chevrolet,silverado 1500,good,8,gas,automatic,4wd,truck,ia,100k-150k
18000,2009,kia,borrego 2wd 4dr v6 ex,good,6,gas,automatic,rwd,SUV,or,150k-200k
20000,2014,lexus,is 250,good,5,gas,automatic,rwd,sedan,co,100k-150k
32000,2019,volkswagen,atlas,good,6,gas,automatic,fwd,SUV,co,20k-50k
28000,2012,ford,f350 super duty,good,5,gas,automatic,4wd,sedan,ga,20k-50k
7000,2006,subaru,outback,good,6,gas,automatic,4wd,wagon,nm,150k-200k
21000,2020,ford,ecosport titanium suv,good,5,gas,automatic,4wd,sedan,al,0-20k
38000,2011,gmc,sierra 2500hd denali,good,8,diesel,automatic,4wd,truck,or,150k-200k
18000,2018,others,xc90,good,5,gas,automatic,4wd,SUV,or,50k-100k
6000,2012,subaru,forester,fair,4,gas,automatic,4wd,SUV,ok,150k-200k
19000,2017,others,mkx,good,6,gas,automatic,4wd,SUV,va,100k-150k
25000,2007,ram,f-150,good,5,diesel,automatic,4wd,pickup,co,100k-150k
18000,2016,ford,f-150,good,5,gas,automatic,rwd,pickup,ca,50k-100k
11000,2014,dodge,journey crossroad,good,5,gas,automatic,fwd,other,in,100k-150k
9000,2010,chevrolet,express 2500,fair,5,gas,automatic,4wd,sedan,ma,50k-100k
36000,2018,audi,a4 allroad premium wagon 4d,good,5,gas,other,4wd,wagon,fl,20k-50k
21000,2008,ford,caddilac escalade ext,excellent,8,gas,automatic,4wd,pickup,az,100k-150k
18000,2018,kia,optima ex,like new,4,gas,automatic,fwd,sedan,oh,100k-150k
27000,2007,chevrolet,corvette,good,8,gas,automatic,rwd,coupe,ks,20k-50k
18000,2012,toyota,camry,good,5,gas,automatic,4wd,sedan,wi,50k-100k
28000,2017,gmc,acadia limited sport utility,good,6,gas,other,fwd,other,tx,20k-50k
38000,2018,jeep,grand cherokee overland,good,5,gas,automatic,4wd,sedan,vt,20k-50k
8000,2008,ford,f-250 super duty,good,8,gas,automatic,4wd,van,fl,100k-150k
33000,2017,ford,f-150 stx sport,good,6,gas,automatic,4wd,pickup,ia,20k-50k
4000,2008,nissan,versa,like new,4,gas,automatic,fwd,hatchback,wi,50k-100k
18000,2017,others,f-150,good,5,gas,automatic,4wd,SUV,or,50k-100k
18000,2020,ford,explorer,good,5,gas,automatic,4wd,sedan,mo,0-20k
18000,2013,toyota,camry l,good,4,gas,automatic,fwd,sedan,ca,100k-150k
18000,2020,others,eclipse cross es,like new,4,gas,automatic,4wd,SUV,oh,20k-50k
19000,2015,ram,1500,good,5,gas,automatic,4wd,other,va,50k-100k
7000,2013,others,verano,excellent,4,gas,automatic,4wd,sedan,fl,50k-100k
43000,2018,ram,3500 chassis cab,good,6,diesel,automatic,4wd,truck,nc,20k-50k
10000,2012,chrysler,town country,good,6,gas,automatic,fwd,van,mi,50k-100k
12000,2010,ford,sport track,good,5,gas,automatic,4wd,sedan,fl,50k-100k
8000,1997,toyota,4runner,excellent,6,gas,automatic,4wd,SUV,ca,200k-300k
7000,2003,ram,f-150,excellent,8,gas,automatic,4wd,pickup,mi,100k-150k
50000,2019,ford,f-250,good,5,other,automatic,4wd,pickup,ma,20k-50k
35000,2017,lexus,rx 350 sport utility 4d,good,6,gas,other,fwd,other,nv,0-20k
4000,1999,kia,sportage ex,excellent,4,gas,manual,4wd,SUV,wa,100k-150k
15000,2016,chevrolet,colorado,excellent,5,gas,automatic,rwd,truck,fl,50k-100k
36000,2018,ford,explorer,excellent,5,gas,automatic,4wd,SUV,or,50k-100k
48000,1940,ford,opera coupe,like new,8,gas,manual,rwd,coupe,id,0-20k
15000,2012,honda,civic lx,good,5,gas,automatic,4wd,sedan,ca,50k-100k
20000,2018,jeep,compass trailhawk 4wd,like new,4,gas,automatic,4wd,SUV,mi,50k-100k
14000,2014,volkswagen,golf tdi,good,4,diesel,manual,fwd,hatchback,va,50k-100k
18000,2018,toyota,corolla,excellent,4,gas,automatic,fwd,hatchback,nc,20k-50k
27000,2016,lexus,is 350,good,6,gas,automatic,rwd,sedan,tx,20k-50k
9000,2012,chevrolet,impala,good,5,other,automatic,4wd,sedan,wa,100k-150k
10000,2014,ford,focus sfe,excellent,4,gas,automatic,fwd,sedan,wi,20k-50k
28000,2019,others,qx60 pure sport utility,good,6,other,other,4wd,SUV,wv,20k-50k
3000,2002,chevrolet,suburban,excellent,8,gas,automatic,rwd,SUV,fl,200k-300k
11000,2010,others,xc60,excellent,6,gas,automatic,4wd,SUV,dc,50k-100k
5000,2007,honda,civic lx,excellent,4,gas,automatic,fwd,sedan,fl,100k-150k
43000,2018,bmw,x6 xdrive35i sport utility,good,5,gas,manual,4wd,other,wi,20k-50k
17000,2017,honda,civic lx hatchback 4d,excellent,4,gas,automatic,4wd,hatchback,ca,0-20k
27000,2018,others,romeo giulia ti sedan 4d,good,5,gas,other,rwd,sedan,in,20k-50k
25000,2000,ford,International 4900,good,5,diesel,automatic,4wd,sedan,co,50k-100k
18000,2013,volkswagen,beetle coupe,good,5,gas,automatic,fwd,coupe,ca,50k-100k
21000,2010,jeep,wrangler,good,5,gas,automatic,4wd,SUV,fl,50k-100k
4000,2007,toyota,prius,good,4,hybrid,automatic,fwd,hatchback,ks,200k-300k
6000,2000,ford,ranger xlt xcab 4x4,good,6,gas,automatic,4wd,truck,in,150k-200k
16000,2017,subaru,legacy 2.5i limited,excellent,4,gas,automatic,4wd,sedan,ia,20k-50k
14000,2018,nissan,sentra s,good,4,gas,automatic,fwd,sedan,ca,20k-50k
4000,1997,ford,expedition,good,5,gas,automatic,4wd,other,il,200k-300k
18000,2006,gmc,envoy,good,6,gas,automatic,4wd,SUV,ny,200k-300k
24000,2017,others,xf 20d premium sedan 4d,good,5,other,automatic,rwd,sedan,ga,20k-50k
26000,2010,ram,f-150,good,5,diesel,automatic,4wd,pickup,fl,200k-300k
18000,2019,others,outlander sport,good,4,gas,automatic,rwd,SUV,al,20k-50k
23000,2019,toyota,corolla,good,4,gas,automatic,fwd,sedan,fl,0-20k
10000,2018,ford,Suzuki VL1500,good,0,gas,other,4wd,sedan,ri,0-20k
12000,2015,honda,fit,excellent,4,gas,manual,fwd,hatchback,ca,50k-100k
14000,2014,lexus,ct,good,5,gas,automatic,fwd,hatchback,fl,50k-100k
5000,2010,chrysler,300,good,5,gas,automatic,4wd,sedan,mi,200k-300k
5000,1948,jeep,cj2a,good,4,gas,manual,4wd,sedan,ca,0-20k
11000,2015,chrysler,200,good,4,gas,automatic,fwd,sedan,tn,50k-100k
16000,2013,ford,f150 supercrew cab xlt,good,8,gas,automatic,rwd,pickup,ca,100k-150k
9000,2014,chevrolet,captiva,good,5,gas,automatic,4wd,sedan,il,100k-150k
18000,2007,lexus,es350,good,5,gas,automatic,4wd,sedan,ca,50k-100k
18000,2020,chevrolet,silverado 4500hd work,good,8,diesel,automatic,rwd,pickup,ky,0-20k
19000,2014,dodge,durango,good,6,gas,automatic,4wd,SUV,co,50k-100k
8000,2010,kia,sportage lx awd,good,5,gas,automatic,4wd,sedan,nh,100k-150k
4000,2007,others,ion,good,4,gas,manual,4wd,sedan,or,50k-100k
18000,2001,ford,escape,excellent,6,gas,automatic,4wd,SUV,il,200k-300k
36000,2016,ford,f-150,good,8,gas,automatic,4wd,pickup,nv,50k-100k
17000,2008,chevrolet,silverado 1500,good,5,gas,automatic,4wd,sedan,co,100k-150k
9000,2012,bmw,538i,excellent,4,gas,automatic,rwd,sedan,ks,100k-150k
18000,2011,honda,fit low miles gas saver l,good,4,gas,automatic,fwd,hatchback,or,100k-150k
24000,2019,honda,cr-v,good,4,gas,automatic,fwd,SUV,ga,20k-50k
8000,2010,chevrolet,traverse,good,6,gas,automatic,4wd,SUV,oh,100k-150k
33000,2019,volkswagen,atlas,good,6,gas,automatic,4wd,SUV,ga,0-20k
18000,2019,ford,Lamborghini Urus,good,8,gas,automatic,4wd,SUV,wi,20k-50k
9000,2005,chevrolet,silverado 1500,good,6,gas,automatic,rwd,pickup,tx,100k-150k
8000,2009,others,vue,good,6,gas,automatic,4wd,SUV,il,100k-150k
18000,2016,bmw,5 series,good,6,gas,automatic,rwd,sedan,ca,20k-50k
18000,2016,gmc,sierra diesels duramax 3500,good,5,diesel,automatic,4wd,truck,wa,50k-100k
18000,2018,ram,3500,good,5,other,automatic,4wd,other,ny,0-20k
30000,2018,toyota,4runner,excellent,6,gas,automatic,4wd,SUV,id,50k-100k
30000,2017,ford,expedition xlt sport,good,6,gas,other,4wd,SUV,ct,50k-100k
16000,2017,ford,c-max hybrid se wagon 4d,good,5,hybrid,other,fwd,wagon,sc,20k-50k
11000,2008,gmc,sierra 1500,excellent,8,gas,automatic,4wd,pickup,ma,150k-200k
40000,2018,chevrolet,colorado crew cab zr2,good,6,other,other,4wd,pickup,tn,20k-50k
26000,2007,toyota,fj cruiser,good,6,gas,manual,4wd,SUV,nv,50k-100k
22000,2016,ford,Scion FR-S Release Series 2.0,good,5,gas,other,rwd,coupe,mo,20k-50k
3000,2002,chevrolet,trailblazer,good,5,gas,automatic,4wd,sedan,ca,200k-300k
28000,2013,toyota,tundra double cab pickup,good,8,gas,other,4wd,pickup,ri,50k-100k
5000,1994,chevrolet,silverado,excellent,8,gas,automatic,rwd,truck,wa,150k-200k
6000,2008,ford,explorer limited,good,8,gas,automatic,rwd,SUV,nc,150k-200k
14000,2015,others,mkc,excellent,4,gas,automatic,4wd,sedan,mi,50k-100k
18000,2005,nissan,altima 3.5 se,fair,6,gas,automatic,fwd,sedan,ma,150k-200k
9000,2010,nissan,titan se,fair,8,gas,automatic,rwd,pickup,ca,150k-200k
7000,2006,others,town car signature,good,8,gas,automatic,fwd,sedan,pa,100k-150k
8000,2007,chevrolet,avalanche,excellent,8,gas,automatic,4wd,sedan,tx,0-20k
19000,2013,gmc,savana passenger,good,8,gas,automatic,4wd,van,sd,100k-150k
45000,2020,ford,lifted f150 xlt 4x4 1/2 ton,good,5,gas,automatic,4wd,truck,wa,20k-50k
5000,2006,audi,a4 2dr cabriolet 1.8t cvt,excellent,4,gas,automatic,4wd,convertible,dc,100k-150k
31000,2014,ford,f150 supercrew cab,good,8,other,automatic,4wd,pickup,ak,50k-100k
20000,2005,chevrolet,c7500,good,8,diesel,automatic,rwd,truck,nj,100k-150k
51000,2018,gmc,sierra 1500,excellent,6,gas,automatic,4wd,pickup,nh,20k-50k
16000,2014,bmw,5 series 528i,excellent,4,gas,automatic,rwd,sedan,ny,50k-100k
38000,2020,ram,1500,good,5,gas,automatic,4wd,sedan,tx,20k-50k
4000,2004,toyota,prius,excellent,4,hybrid,automatic,fwd,sedan,hi,200k-300k
18000,2016,jeep,cherokee,good,5,gas,automatic,4wd,SUV,mi,50k-100k
18000,2020,dodge,durango,good,6,gas,automatic,4wd,SUV,or,0-20k
25000,2013,jeep,wrangler unlimited sahara,good,8,gas,automatic,4wd,SUV,mn,100k-150k
17000,2014,audi,q5,good,4,gas,automatic,4wd,SUV,co,100k-150k
14000,1997,jeep,wrangler tj,excellent,6,gas,automatic,4wd,sedan,az,100k-150k
28000,2015,chevrolet,silverado 1500,excellent,6,gas,automatic,4wd,pickup,az,20k-50k
27000,2019,honda,accord,good,5,gas,automatic,fwd,sedan,tx,20k-50k
26000,2015,ford,f-150,excellent,5,gas,automatic,4wd,pickup,or,50k-100k
37000,2020,dodge,durango gt awd gas suv,good,5,gas,automatic,4wd,SUV,mt,20k-50k
40000,2016,bmw,7 series 750i xdrive sedan,good,8,gas,other,4wd,sedan,ga,20k-50k
5000,2002,honda,accord,excellent,4,gas,manual,fwd,sedan,ak,100k-150k
14000,2000,chevrolet,corvette,like new,8,gas,manual,4wd,hatchback,al,50k-100k
31000,2017,mercedes-benz,c-class,good,4,gas,automatic,rwd,sedan,nv,0-20k
40000,2020,toyota,tundra double cab sr5,good,8,gas,other,4wd,pickup,la,0-20k
34000,2018,ford,explorer xlt,excellent,6,gas,automatic,fwd,SUV,nc,20k-50k
22000,2008,ford,super duty f-350 srw,good,8,gas,automatic,4wd,sedan,oh,50k-100k
4000,2007,nissan,murano,good,5,gas,automatic,4wd,sedan,ny,100k-150k
18000,2014,ford,edge sport awd,good,5,gas,automatic,4wd,sedan,il,50k-100k
33000,2020,ford,edge,good,4,gas,automatic,4wd,SUV,ak,0-20k
5000,2012,nissan,sentra,good,4,gas,automatic,fwd,sedan,de,100k-150k
31000,2016,dodge,challenger r/t coupe 2d,good,8,gas,other,rwd,coupe,nc,20k-50k
18000,2018,nissan,rogue s,excellent,4,gas,automatic,fwd,SUV,ks,50k-100k
6000,2006,ford,f-150,excellent,5,gas,automatic,4wd,pickup,mi,100k-150k
5000,2005,chrysler,town & country,excellent,6,gas,automatic,fwd,mini-van,wi,100k-150k
21000,2018,ford,escape,good,4,gas,automatic,4wd,SUV,mn,20k-50k
18000,2018,jeep,cherokee altitude,good,5,other,automatic,4wd,other,mt,50k-100k
18000,2007,ford,edge,excellent,5,gas,automatic,fwd,SUV,co,150k-200k
51000,2016,ford,f350 king ranch,excellent,8,diesel,automatic,4wd,truck,ca,50k-100k
22000,2013,chevrolet,3500 box truck,good,8,gas,automatic,rwd,truck,pa,50k-100k
18000,2011,hyundai,sonata,good,5,gas,automatic,4wd,sedan,ca,150k-200k
26000,2017,bmw,x4,excellent,6,gas,automatic,4wd,wagon,ct,100k-150k
18000,1993,ford,explorer xlt 4x4,fair,6,gas,manual,4wd,offroad,ca,0-20k
14000,2008,gmc,yukon xl denali,good,8,gas,automatic,4wd,SUV,co,150k-200k
12000,2011,toyota,highlander,good,6,gas,automatic,fwd,SUV,nc,150k-200k
4000,1982,chevrolet,el camino,good,5,gas,automatic,4wd,sedan,nv,100k-150k
35000,2018,ford,mustang gt premium,good,8,gas,other,rwd,other,nc,0-20k
20000,2018,chevrolet,equinox ls,good,5,other,automatic,fwd,other,ca,50k-100k
5000,2012,dodge,grand caravan,good,6,gas,automatic,fwd,mini-van,oh,100k-150k
46000,2018,bmw,7 series,good,5,gas,automatic,4wd,sedan,nj,0-20k
4000,2005,others,century limited,like new,6,gas,automatic,fwd,sedan,de,100k-150k
27000,2017,others,q60 2.0t coupe 2d,good,5,other,other,rwd,coupe,va,20k-50k
31000,2016,ford,f-350 super duty 4x2 2dr re,good,5,gas,automatic,4wd,sedan,co,50k-100k
18000,2011,subaru,outback,good,4,gas,automatic,4wd,wagon,or,200k-300k
29000,2013,subaru,impreza wrx sti sedan 4d,good,5,other,other,4wd,sedan,or,50k-100k
53000,2020,ford,explorer,good,5,gas,automatic,4wd,sedan,mo,0-20k
18000,2001,ford,2001 Merc Grand Marquis,fair,8,gas,automatic,rwd,sedan,ar,200k-300k
50000,2016,others,sport,excellent,8,gas,automatic,4wd,SUV,ks,50k-100k
15000,2018,ford,fusion hybrid se,good,5,hybrid,automatic,4wd,sedan,il,100k-150k
13000,2012,lexus,ct,good,5,hybrid,automatic,fwd,hatchback,fl,50k-100k
9000,2011,ford,fusion,excellent,4,gas,automatic,fwd,sedan,wi,50k-100k
18000,2007,others,vue awd v6,fair,6,gas,automatic,4wd,SUV,wi,150k-200k
4000,1999,chevrolet,suburban,good,5,gas,automatic,4wd,truck,pa,100k-150k
30000,2018,lexus,rx 350 l,good,6,gas,automatic,4wd,SUV,ny,100k-150k
25000,2017,others,xf 20d premium sedan 4d,good,5,diesel,automatic,rwd,sedan,wi,20k-50k
24000,2018,jeep,compass,like new,4,gas,automatic,4wd,SUV,nh,20k-50k
35000,2011,ford,super duty f-450 drw,good,8,diesel,automatic,4wd,sedan,me,100k-150k
27000,2013,ford,f350 lariat srw 4x4,good,5,diesel,automatic,4wd,sedan,in,200k-300k
18000,2013,ford,escape se,good,5,gas,automatic,fwd,SUV,nm,100k-150k
8000,2010,subaru,outback,excellent,4,gas,automatic,fwd,wagon,ny,100k-150k
3000,2009,nissan,versa,good,5,gas,automatic,4wd,sedan,il,150k-200k
18000,2015,ford,f150 4x4,excellent,8,gas,automatic,4wd,sedan,tx,100k-150k
13000,2010,others,m35,good,6,gas,automatic,4wd,sedan,va,50k-100k
4000,2003,others,montero,good,6,gas,automatic,4wd,sedan,id,150k-200k
23000,2015,ram,1500,excellent,5,gas,automatic,4wd,pickup,oh,150k-200k
7000,2014,volkswagen,jetta,good,4,gas,automatic,fwd,sedan,tn,50k-100k
37000,2017,gmc,sierra 1500,good,5,gas,automatic,4wd,pickup,ca,50k-100k
5000,2008,toyota,corolla,good,5,gas,automatic,4wd,sedan,tx,150k-200k
9000,2014,hyundai,sonata,excellent,4,gas,automatic,fwd,sedan,or,100k-150k
18000,2003,ford,ranger,good,6,gas,manual,rwd,truck,wa,150k-200k
6000,2011,kia,sorento awd,excellent,6,gas,automatic,4wd,sedan,oh,100k-150k
7000,2001,others,firebird base,good,5,gas,automatic,4wd,sedan,mn,100k-150k
9000,2012,hyundai,elantra,excellent,4,gas,automatic,fwd,sedan,fl,100k-150k
15000,2008,toyota,tacoma prerunner double c,good,6,gas,automatic,rwd,pickup,tn,100k-150k
11000,2004,ford,2004 Isuzu NPR,good,4,diesel,automatic,4wd,truck,fl,150k-200k
18000,2018,chevrolet,equinox,good,4,gas,other,fwd,SUV,ny,20k-50k
12000,2011,toyota,sienna,good,5,gas,automatic,fwd,wagon,ca,100k-150k
18000,2017,ford,escape,good,4,gas,automatic,fwd,SUV,ga,50k-100k
17000,2016,ram,promaster city cargo van,good,4,gas,automatic,fwd,van,nc,100k-150k
12000,1985,chevrolet,corvette coupe,excellent,8,gas,automatic,rwd,coupe,co,50k-100k
33000,2015,ford,f250,good,5,gas,automatic,4wd,other,ca,50k-100k
18000,2012,ford,freightliner cascadia,good,5,diesel,manual,4wd,truck,fl,400k-500k
12000,2004,nissan,titan,good,5,gas,automatic,4wd,pickup,or,100k-150k
3000,2012,ford,fusion,good,4,gas,automatic,fwd,coupe,ct,150k-200k
7000,2003,toyota,tacoma,like new,4,gas,manual,rwd,sedan,oh,100k-150k
7000,2008,honda,civic exl,excellent,4,gas,automatic,fwd,sedan,al,100k-150k
35000,2017,ram,1500,good,8,gas,automatic,4wd,truck,mi,20k-50k
19000,2007,ford,e-150,good,5,gas,automatic,fwd,van,ca,100k-150k
17000,2011,chevrolet,silverado 1500,good,8,gas,automatic,4wd,truck,nj,100k-150k
18000,2015,toyota,camry se sedan 4d,good,5,gas,other,fwd,sedan,tx,20k-50k
18000,2001,others,galant,good,6,gas,automatic,4wd,sedan,ca,50k-100k
4000,2011,others,town car signature limit,excellent,8,other,automatic,rwd,sedan,nj,300k-400k
26000,2015,chevrolet,camaro lt coupe 2d,good,6,gas,other,rwd,coupe,tx,0-20k
15000,2014,honda,pilot,good,6,gas,automatic,4wd,SUV,ar,150k-200k
9000,2010,honda,fit sport,excellent,4,gas,manual,fwd,hatchback,ca,100k-150k
9000,2015,hyundai,sonata se,excellent,4,gas,automatic,fwd,sedan,ca,100k-150k
4000,2011,chevrolet,hhr lt,good,4,gas,automatic,fwd,hatchback,mn,100k-150k
7000,2004,chevrolet,silverado,fair,8,diesel,automatic,4wd,truck,vt,200k-300k
3000,2010,ford,suzuki kizashi,good,5,gas,automatic,4wd,sedan,ky,100k-150k
18000,2015,ram,1500,excellent,8,gas,automatic,rwd,truck,ok,50k-100k
52000,2018,others,velar,like new,4,diesel,automatic,4wd,SUV,or,20k-50k
40000,2016,chevrolet,silverado 2500hd work,good,5,gas,automatic,4wd,sedan,id,20k-50k
29000,2019,ram,promaster 1500 cargo van,good,5,gas,automatic,4wd,sedan,il,20k-50k
37000,2018,dodge,charger r/t sedan 4d,good,8,gas,other,rwd,sedan,tn,0-20k
6000,2008,dodge,grand caravan sxt,excellent,6,gas,automatic,4wd,mini-van,ms,150k-200k
3000,2000,others,ls,good,8,gas,automatic,rwd,sedan,ny,150k-200k
16000,2019,ford,fiesta se hatchback 4d,good,5,gas,other,fwd,hatchback,ca,20k-50k
12000,1998,ford,Jacquar XK8,like new,8,gas,automatic,rwd,coupe,ca,50k-100k
39000,2017,nissan,titan xd crew cab sv,good,8,other,other,4wd,pickup,nm,20k-50k
18000,2001,jeep,grand cherokee,good,6,gas,automatic,rwd,SUV,nc,150k-200k
17000,2008,gmc,"sierra 1500 4wd ext cab 143.5"" sle1",good,8,gas,automatic,4wd,pickup,or,150k-200k
14000,2014,bmw,x3 xdrive28i xdrive28i,excellent,4,gas,automatic,4wd,SUV,ca,50k-100k
14000,2011,toyota,tundra,good,8,gas,automatic,rwd,truck,tn,150k-200k
36000,2014,jeep,wrangler unlimited rubicon,good,5,gas,automatic,4wd,sedan,nh,20k-50k
16000,2018,nissan,rogue sport,good,4,gas,automatic,4wd,wagon,co,50k-100k
33000,2004,gmc,sierra 3500 duramax,excellent,5,diesel,automatic,4wd,sedan,ok,50k-100k
14000,2015,others,s60,like new,4,gas,automatic,fwd,sedan,ia,20k-50k
31000,2017,chrysler,pacifica touring-l plus,good,5,other,other,fwd,van,ny,0-20k
45000,2014,chevrolet,corvette stingray z51,good,8,gas,other,rwd,coupe,mo,20k-50k
15000,2014,others,q50s,like new,6,gas,automatic,rwd,sedan,ak,50k-100k
6000,2006,ford,mustang,excellent,6,gas,automatic,rwd,coupe,fl,100k-150k
9000,2010,ford,expedition limited 4x2suv,excellent,8,gas,automatic,4wd,SUV,sc,150k-200k
18000,2007,chrysler,town & country,excellent,6,gas,automatic,fwd,mini-van,ia,150k-200k
34000,2014,gmc,sierra 1500 crew cab slt,good,8,gas,other,4wd,pickup,al,50k-100k
